Productkey	OrderDateKey	DueDateKey	ShipDateKey	CustomerKey	PromotionKey	CurrencyKey	SalesTerritoryKey	SalesOrderNumber	SalesOrderLineNumber	RevisionNumber	OrderQuantity	UnitPrice	ExtendedAmount	UnitPriceDiscountPct	DiscountAmount	ProductStandardCost	TotalProductCost	SalesAmount	TaxAmt	Freight	CarrierTrackingNumber	CustomerPONumber	OrderDate	DueDate	ShipDate
371	20120104	20120116	20120111	15101	1	100	8	SO46731	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			4/01/2012 0:00	16/01/2012 0:00	11/01/2012 0:00
385	20120104	20120116	20120111	13992	1	100	4	SO46732	1	1	1	1000.4375	1000.4375	0	0	605.6492	605.6492	1000.4375	80.035	25.0109			4/01/2012 0:00	16/01/2012 0:00	11/01/2012 0:00
375	20120104	20120116	20120111	24781	1	19	6	SO46733	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			4/01/2012 0:00	16/01/2012 0:00	11/01/2012 0:00
375	20120104	20120116	20120111	13060	1	100	4	SO46734	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			4/01/2012 0:00	16/01/2012 0:00	11/01/2012 0:00
371	20120104	20120116	20120111	13226	1	100	1	SO46735	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			4/01/2012 0:00	16/01/2012 0:00	11/01/2012 0:00
360	20120104	20120116	20120111	12341	1	6	9	SO46736	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			4/01/2012 0:00	16/01/2012 0:00	11/01/2012 0:00
354	20120104	20120116	20120111	12346	1	6	9	SO46737	1	1	1	2071.4196	2071.4196	0	0	1117.8559	1117.8559	2071.4196	165.7136	51.7855			4/01/2012 0:00	16/01/2012 0:00	11/01/2012 0:00
362	20120104	20120116	20120111	12576	2	6	9	SO46738	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			4/01/2012 0:00	16/01/2012 0:00	11/01/2012 0:00
373	20120105	20120117	20120112	15699	1	98	10	SO46739	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			5/01/2012 0:00	17/01/2012 0:00	12/01/2012 0:00
379	20120105	20120117	20120112	12980	1	100	1	SO46740	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			5/01/2012 0:00	17/01/2012 0:00	12/01/2012 0:00
370	20120105	20120117	20120112	28766	1	100	6	SO46741	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			5/01/2012 0:00	17/01/2012 0:00	12/01/2012 0:00
358	20120105	20120117	20120112	20206	1	19	6	SO46742	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			5/01/2012 0:00	17/01/2012 0:00	12/01/2012 0:00
373	20120105	20120117	20120112	21183	1	6	9	SO46743	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			5/01/2012 0:00	17/01/2012 0:00	12/01/2012 0:00
370	20120105	20120117	20120112	21199	1	6	9	SO46744	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			5/01/2012 0:00	17/01/2012 0:00	12/01/2012 0:00
369	20120106	20120118	20120113	13056	2	100	1	SO46745	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			6/01/2012 0:00	18/01/2012 0:00	13/01/2012 0:00
368	20120106	20120118	20120113	13057	1	100	4	SO46746	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			6/01/2012 0:00	18/01/2012 0:00	13/01/2012 0:00
360	20120106	20120118	20120113	26127	1	100	1	SO46747	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			6/01/2012 0:00	18/01/2012 0:00	13/01/2012 0:00
360	20120106	20120118	20120113	26252	1	100	4	SO46748	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			6/01/2012 0:00	18/01/2012 0:00	13/01/2012 0:00
354	20120106	20120118	20120113	12350	1	6	9	SO46749	1	1	1	2071.4196	2071.4196	0	0	1117.8559	1117.8559	2071.4196	165.7136	51.7855			6/01/2012 0:00	18/01/2012 0:00	13/01/2012 0:00
377	20120107	20120119	20120114	16054	1	98	10	SO46750	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			7/01/2012 0:00	19/01/2012 0:00	14/01/2012 0:00
377	20120107	20120119	20120114	12934	1	100	4	SO46751	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			7/01/2012 0:00	19/01/2012 0:00	14/01/2012 0:00
343	20120107	20120119	20120114	19931	1	100	8	SO46752	1	1	1	782.99	782.99	0	0	486.7066	486.7066	782.99	62.6392	19.5748			7/01/2012 0:00	19/01/2012 0:00	14/01/2012 0:00
379	20120107	20120119	20120114	21215	1	6	9	SO46753	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			7/01/2012 0:00	19/01/2012 0:00	14/01/2012 0:00
321	20120107	20120119	20120114	25958	1	6	9	SO46754	1	1	1	782.99	782.99	0	0	486.7066	486.7066	782.99	62.6392	19.5748			7/01/2012 0:00	19/01/2012 0:00	14/01/2012 0:00
343	20120107	20120119	20120114	26023	1	6	9	SO46755	1	1	1	782.99	782.99	0	0	486.7066	486.7066	782.99	62.6392	19.5748			7/01/2012 0:00	19/01/2012 0:00	14/01/2012 0:00
383	20120107	20120119	20120114	13993	1	100	4	SO46756	1	1	1	1000.4375	1000.4375	0	0	605.6492	605.6492	1000.4375	80.035	25.0109			7/01/2012 0:00	19/01/2012 0:00	14/01/2012 0:00
354	20120108	20120120	20120115	26174	1	100	1	SO46757	1	1	1	2071.4196	2071.4196	0	0	1117.8559	1117.8559	2071.4196	165.7136	51.7855			8/01/2012 0:00	20/01/2012 0:00	15/01/2012 0:00
387	20120108	20120120	20120115	18130	1	100	8	SO46758	1	1	1	1000.4375	1000.4375	0	0	605.6492	605.6492	1000.4375	80.035	25.0109			8/01/2012 0:00	20/01/2012 0:00	15/01/2012 0:00
373	20120108	20120120	20120115	16033	1	98	10	SO46759	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			8/01/2012 0:00	20/01/2012 0:00	15/01/2012 0:00
387	20120108	20120120	20120115	13986	1	100	4	SO46760	1	1	1	1000.4375	1000.4375	0	0	605.6492	605.6492	1000.4375	80.035	25.0109			8/01/2012 0:00	20/01/2012 0:00	15/01/2012 0:00
325	20120108	20120120	20120115	19924	1	100	8	SO46761	1	1	1	782.99	782.99	0	0	486.7066	486.7066	782.99	62.6392	19.5748			8/01/2012 0:00	20/01/2012 0:00	15/01/2012 0:00
368	20120108	20120120	20120115	13063	1	100	1	SO46762	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			8/01/2012 0:00	20/01/2012 0:00	15/01/2012 0:00
375	20120108	20120120	20120115	13202	1	100	4	SO46763	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			8/01/2012 0:00	20/01/2012 0:00	15/01/2012 0:00
360	20120108	20120120	20120115	26238	1	100	4	SO46764	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			8/01/2012 0:00	20/01/2012 0:00	15/01/2012 0:00
333	20120108	20120120	20120115	15191	1	100	4	SO46765	1	1	1	782.99	782.99	0	0	486.7066	486.7066	782.99	62.6392	19.5748			8/01/2012 0:00	20/01/2012 0:00	15/01/2012 0:00
369	20120108	20120120	20120115	21216	2	6	9	SO46766	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			8/01/2012 0:00	20/01/2012 0:00	15/01/2012 0:00
362	20120108	20120120	20120115	12573	2	6	9	SO46767	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			8/01/2012 0:00	20/01/2012 0:00	15/01/2012 0:00
339	20120108	20120120	20120115	26020	1	6	9	SO46768	1	1	1	782.99	782.99	0	0	486.7066	486.7066	782.99	62.6392	19.5748			8/01/2012 0:00	20/01/2012 0:00	15/01/2012 0:00
377	20120109	20120121	20120116	15702	1	98	10	SO46769	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			9/01/2012 0:00	21/01/2012 0:00	16/01/2012 0:00
370	20120109	20120121	20120116	15357	1	100	8	SO46770	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			9/01/2012 0:00	21/01/2012 0:00	16/01/2012 0:00
377	20120109	20120121	20120116	13068	1	100	4	SO46771	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			9/01/2012 0:00	21/01/2012 0:00	16/01/2012 0:00
375	20120109	20120121	20120116	13161	1	100	1	SO46772	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			9/01/2012 0:00	21/01/2012 0:00	16/01/2012 0:00
371	20120109	20120121	20120116	13173	1	100	1	SO46773	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			9/01/2012 0:00	21/01/2012 0:00	16/01/2012 0:00
375	20120109	20120121	20120116	13225	1	100	4	SO46774	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			9/01/2012 0:00	21/01/2012 0:00	16/01/2012 0:00
352	20120109	20120121	20120116	26249	1	100	1	SO46775	1	1	1	2071.4196	2071.4196	0	0	1117.8559	1117.8559	2071.4196	165.7136	51.7855			9/01/2012 0:00	21/01/2012 0:00	16/01/2012 0:00
360	20120109	20120121	20120116	12356	1	6	9	SO46776	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			9/01/2012 0:00	21/01/2012 0:00	16/01/2012 0:00
356	20120110	20120122	20120117	11568	1	98	10	SO46777	1	1	1	2071.4196	2071.4196	0	0	1117.8559	1117.8559	2071.4196	165.7136	51.7855			10/01/2012 0:00	22/01/2012 0:00	17/01/2012 0:00
352	20120110	20120122	20120117	11610	1	98	10	SO46778	1	1	1	2071.4196	2071.4196	0	0	1117.8559	1117.8559	2071.4196	165.7136	51.7855			10/01/2012 0:00	22/01/2012 0:00	17/01/2012 0:00
377	20120110	20120122	20120117	15929	1	98	10	SO46779	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			10/01/2012 0:00	22/01/2012 0:00	17/01/2012 0:00
379	20120110	20120122	20120117	12942	1	100	4	SO46780	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			10/01/2012 0:00	22/01/2012 0:00	17/01/2012 0:00
379	20120110	20120122	20120117	12949	1	100	1	SO46781	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			10/01/2012 0:00	22/01/2012 0:00	17/01/2012 0:00
371	20120110	20120122	20120117	12975	1	100	4	SO46782	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			10/01/2012 0:00	22/01/2012 0:00	17/01/2012 0:00
337	20120110	20120122	20120117	19069	1	100	7	SO46783	1	1	1	782.99	782.99	0	0	486.7066	486.7066	782.99	62.6392	19.5748			10/01/2012 0:00	22/01/2012 0:00	17/01/2012 0:00
375	20120110	20120122	20120117	13178	1	100	1	SO46784	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			10/01/2012 0:00	22/01/2012 0:00	17/01/2012 0:00
373	20120110	20120122	20120117	13190	1	100	4	SO46785	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			10/01/2012 0:00	22/01/2012 0:00	17/01/2012 0:00
354	20120110	20120122	20120117	26201	1	100	4	SO46786	1	1	1	2071.4196	2071.4196	0	0	1117.8559	1117.8559	2071.4196	165.7136	51.7855			10/01/2012 0:00	22/01/2012 0:00	17/01/2012 0:00
333	20120110	20120122	20120117	15195	1	100	4	SO46787	1	1	1	782.99	782.99	0	0	486.7066	486.7066	782.99	62.6392	19.5748			10/01/2012 0:00	22/01/2012 0:00	17/01/2012 0:00
358	20120110	20120122	20120117	12342	1	6	9	SO46788	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			10/01/2012 0:00	22/01/2012 0:00	17/01/2012 0:00
358	20120111	20120123	20120118	28506	1	100	7	SO46789	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			11/01/2012 0:00	23/01/2012 0:00	18/01/2012 0:00
379	20120111	20120123	20120118	12930	1	100	1	SO46790	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			11/01/2012 0:00	23/01/2012 0:00	18/01/2012 0:00
369	20120111	20120123	20120118	13016	2	100	1	SO46791	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			11/01/2012 0:00	23/01/2012 0:00	18/01/2012 0:00
373	20120111	20120123	20120118	13083	1	100	1	SO46792	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			11/01/2012 0:00	23/01/2012 0:00	18/01/2012 0:00
375	20120111	20120123	20120118	13214	1	100	1	SO46793	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			11/01/2012 0:00	23/01/2012 0:00	18/01/2012 0:00
373	20120111	20120123	20120118	24977	1	19	6	SO46794	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			11/01/2012 0:00	23/01/2012 0:00	18/01/2012 0:00
362	20120111	20120123	20120118	26234	2	100	4	SO46795	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			11/01/2012 0:00	23/01/2012 0:00	18/01/2012 0:00
360	20120111	20120123	20120118	26247	1	100	4	SO46796	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			11/01/2012 0:00	23/01/2012 0:00	18/01/2012 0:00
371	20120111	20120123	20120118	21197	1	6	9	SO46797	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			11/01/2012 0:00	23/01/2012 0:00	18/01/2012 0:00
368	20120111	20120123	20120118	21201	1	6	9	SO46798	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			11/01/2012 0:00	23/01/2012 0:00	18/01/2012 0:00
371	20120112	20120124	20120119	13662	1	100	7	SO46799	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			12/01/2012 0:00	24/01/2012 0:00	19/01/2012 0:00
370	20120112	20120124	20120119	13019	1	100	4	SO46800	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			12/01/2012 0:00	24/01/2012 0:00	19/01/2012 0:00
368	20120112	20120124	20120119	25094	1	19	6	SO46801	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			12/01/2012 0:00	24/01/2012 0:00	19/01/2012 0:00
337	20120112	20120124	20120119	15188	1	100	1	SO46802	1	1	1	782.99	782.99	0	0	486.7066	486.7066	782.99	62.6392	19.5748			12/01/2012 0:00	24/01/2012 0:00	19/01/2012 0:00
379	20120113	20120125	20120120	13595	1	100	7	SO46803	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			13/01/2012 0:00	25/01/2012 0:00	20/01/2012 0:00
323	20120113	20120125	20120120	19052	1	100	7	SO46804	1	1	1	782.99	782.99	0	0	486.7066	486.7066	782.99	62.6392	19.5748			13/01/2012 0:00	25/01/2012 0:00	20/01/2012 0:00
373	20120113	20120125	20120120	13055	1	100	1	SO46805	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			13/01/2012 0:00	25/01/2012 0:00	20/01/2012 0:00
370	20120113	20120125	20120120	21195	1	6	9	SO46806	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			13/01/2012 0:00	25/01/2012 0:00	20/01/2012 0:00
354	20120113	20120125	20120120	12339	1	6	9	SO46807	1	1	1	2071.4196	2071.4196	0	0	1117.8559	1117.8559	2071.4196	165.7136	51.7855			13/01/2012 0:00	25/01/2012 0:00	20/01/2012 0:00
360	20120113	20120125	20120120	12347	1	6	9	SO46808	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			13/01/2012 0:00	25/01/2012 0:00	20/01/2012 0:00
371	20120114	20120126	20120121	13766	1	100	7	SO46809	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			14/01/2012 0:00	26/01/2012 0:00	21/01/2012 0:00
370	20120114	20120126	20120121	15622	1	100	8	SO46810	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			14/01/2012 0:00	26/01/2012 0:00	21/01/2012 0:00
369	20120114	20120126	20120121	12941	2	100	1	SO46811	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			14/01/2012 0:00	26/01/2012 0:00	21/01/2012 0:00
371	20120114	20120126	20120121	13069	1	100	1	SO46812	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			14/01/2012 0:00	26/01/2012 0:00	21/01/2012 0:00
379	20120114	20120126	20120121	13152	1	100	4	SO46813	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			14/01/2012 0:00	26/01/2012 0:00	21/01/2012 0:00
371	20120114	20120126	20120121	13165	1	100	4	SO46814	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			14/01/2012 0:00	26/01/2012 0:00	21/01/2012 0:00
375	20120114	20120126	20120121	25093	1	19	6	SO46815	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			14/01/2012 0:00	26/01/2012 0:00	21/01/2012 0:00
370	20120114	20120126	20120121	13230	1	100	1	SO46816	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			14/01/2012 0:00	26/01/2012 0:00	21/01/2012 0:00
356	20120114	20120126	20120121	26121	1	100	4	SO46817	1	1	1	2071.4196	2071.4196	0	0	1117.8559	1117.8559	2071.4196	165.7136	51.7855			14/01/2012 0:00	26/01/2012 0:00	21/01/2012 0:00
369	20120114	20120126	20120121	21211	2	6	9	SO46818	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			14/01/2012 0:00	26/01/2012 0:00	21/01/2012 0:00
368	20120114	20120126	20120121	21001	1	6	9	SO46819	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			14/01/2012 0:00	26/01/2012 0:00	21/01/2012 0:00
352	20120115	20120127	20120122	28510	1	100	7	SO46820	1	1	1	2071.4196	2071.4196	0	0	1117.8559	1117.8559	2071.4196	165.7136	51.7855			15/01/2012 0:00	27/01/2012 0:00	22/01/2012 0:00
377	20120115	20120127	20120122	24824	1	19	6	SO46821	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			15/01/2012 0:00	27/01/2012 0:00	22/01/2012 0:00
325	20120115	20120127	20120122	15155	1	100	4	SO46822	1	1	1	782.99	782.99	0	0	486.7066	486.7066	782.99	62.6392	19.5748			15/01/2012 0:00	27/01/2012 0:00	22/01/2012 0:00
323	20120115	20120127	20120122	15193	1	100	4	SO46823	1	1	1	782.99	782.99	0	0	486.7066	486.7066	782.99	62.6392	19.5748			15/01/2012 0:00	27/01/2012 0:00	22/01/2012 0:00
385	20120115	20120127	20120122	24608	1	6	9	SO46824	1	1	1	1000.4375	1000.4375	0	0	605.6492	605.6492	1000.4375	80.035	25.0109			15/01/2012 0:00	27/01/2012 0:00	22/01/2012 0:00
